Area_Name,Year,Group_Name,Acquitted,cases_Comp_or_Withdrawn,Arrested,Chargesheeted,Convicted,In_Custody/Bail_Beginning,In_Custody/Bail_Beginning.1,In_Custody/Bail_End, Released_Before_Trial,Trial_Completed,Under_Trial_Beginning,Total_Under_Trial
Karnataka,2006.0,Kidnapping & Abduction - Women & Girls,243.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Goa,2006.0,Kidnapping & Abduction - Women & Girls,2.0,0.0,2.0,12.0,0.0,3.0,3.0,16.0,0.0,2.0,36.0,49.333333333333336
Andhra Pradesh,2006.0,Sexual harassment,1031.3333333333333,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Uttarakhand,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,20.0
Tripura,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lakshadweep,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerala,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,16.0,4.0,3.0,3.0,24.0,0.0,0.0,27.0,67.0
Karnataka,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jammu & Kashmir,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Himachal Pradesh,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Madhya Pradesh,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haryana,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goa,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daman & Diu,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dadra & Nagar Haveli,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chhattisgarh,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,99.0
Bihar,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,33.0
Maharashtra,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,37.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,67.0
Meghalaya,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andaman & Nicobar Islands,2006.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
Andaman & Nicobar Islands,2006.0,Kidnapping & Abduction - Women & Girls,0.0,0.0,2.0,10.0,0.0,0.0,0.0,35.0,0.0,0.0,25.0,35.0
West Bengal,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,4.0,0.0,0.0,7.0,6.0,0.0,5.0,0.0,25.0
Uttarakhand,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tripura,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manipur,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tamil Nadu,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,16.0,4.0,3.0,0.0,11.0,0.0,0.0,67.0,85.0
Rajasthan,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,16.0,4.0,3.0,0.0,1.0,0.0,0.0,41.0,67.0
Punjab,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
Puducherry,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odisha,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nagaland,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sikkim,2006.0,Indecent Representation of Women (Prohibition) Act,1977.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,2006.0,Dowry Prohibition Act,1961.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Assam,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,16.0,4.0,3.0,3.0,16.0,0.0,0.0,27.0,166.0
Kerala,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,5.0,6.0,2.0,3.0,2.0,0.0,0.0,8.0,16.0
Lakshadweep,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,16.0,4.0,3.0,1.0,0.0,0.0,0.0,27.0,67.0
Maharashtra,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,16.0,4.0,4.0,3.0,27.0,0.0,0.0,43.0,67.0
Manipur,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meghalaya,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karnataka,2006.0,Dowry Prohibition Act,1961.0,0.0,5.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Mizoram,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odisha,2005.6666666666667,Dowry Prohibition Act,1961.0,0.0,0.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Puducherry,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,0.0,0.0,10.0,30.0
Punjab,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,7.0,6.0,0.0,3.0,7.0,0.0,5.0,0.0,8.0
Rajasthan,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,4.0,45.0
Sikkim,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tamil Nadu,2006.0,Dowry Prohibition Act,1961.0,0.0,3.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Nagaland,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,2006.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,2006.0,Dowry Prohibition Act,1961.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,0.0,27.0,67.0
Himachal Pradesh,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,3.0,36.0
Andaman & Nicobar Islands,2006.0,Indecent Representation of Women (Prohibition) Act,1977.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andaman & Nicobar Islands,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Andhra Pradesh,2006.0,Dowry Prohibition Act,1961.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Arunachal Pradesh,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assam,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,49.0,67.0
Bihar,2006.0,Dowry Prohibition Act,1961.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Jammu & Kashmir,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
Chandigarh,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dadra & Nagar Haveli,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daman & Diu,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,23.0,4.0,3.0,6.0,17.0,0.0,0.0,40.0,102.0
Goa,2006.0,Dowry Prohibition Act,1977.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,8.0,15.0
Haryana,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,23.0,4.0,0.0,0.0,2.6666666666666665,0.0,0.0,10.0,20.0
Chhattisgarh,2006.0,Dowry Prohibition Act,1961.0,0.0,0.0,31.0,4.0,2.0,0.0,1.0,0.0,0.0,14.0,111.0
West Bengal,2006.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
West Bengal,2006.0,Molestation,1054.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Jharkhand,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bihar,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assam,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jammu & Kashmir,2006.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Himachal Pradesh,2006.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haryana,2006.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,2006.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goa,2006.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,2006.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daman & Diu,2006.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dadra & Nagar Haveli,2006.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chhattisgarh,2006.0,Importation of Girls,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
Chandigarh,2006.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bihar,2006.0,Importation of Girls,20.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Assam,2006.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0
Chandigarh,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chhattisgarh,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dadra & Nagar Haveli,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daman & Diu,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odisha,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nagaland,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mizoram,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meghalaya,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manipur,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,2006.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lakshadweep,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karnataka,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jammu & Kashmir,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Himachal Pradesh,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haryana,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goa,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,2001.0,Sati Prevention Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerala,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Punjab,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,2006.0,Importation of Girls,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,7.0,7.0
Andaman & Nicobar Islands,2006.0,Cruelty by Husband and Relatives,0.0,0.0,2.0,16.0,0.0,3.0,3.0,16.0,0.0,0.0,29.0,45.0
Maharashtra,2006.0,Cruelty by Husband and Relatives,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Manipur,2006.0,Cruelty by Husband and Relatives,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0
Meghalaya,2006.0,Cruelty by Husband and Relatives,0.0,0.0,2.0,5.0,0.0,1.0,4.0,10.0,0.0,0.0,5.0,10.0
Mizoram,2006.0,Cruelty by Husband and Relatives,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nagaland,2006.0,Cruelty by Husband and Relatives,1.0,0.0,5.0,4.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0
Odisha,2006.0,Cruelty by Husband and Relatives,1058.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Puducherry,2006.0,Cruelty by Husband and Relatives,3.0,0.0,2.0,27.0,5.0,0.0,4.0,27.0,0.0,2.0,8.0,35.0
Punjab,2006.0,Cruelty by Husband and Relatives,811.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Rajasthan,2006.0,Cruelty by Husband and Relatives,3402.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Sikkim,2006.0,Cruelty by Husband and Relatives,1.0,0.0,4.0,3.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,3.0
Tamil Nadu,2006.0,Cruelty by Husband and Relatives,1964.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Tripura,2006.0,Cruelty by Husband and Relatives,470.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Uttar Pradesh,2006.0,Cruelty by Husband and Relatives,4084.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Uttarakhand,2006.0,Cruelty by Husband and Relatives,132.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
West Bengal,2006.0,Cruelty by Husband and Relatives,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Madhya Pradesh,2006.0,Cruelty by Husband and Relatives,2837.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Lakshadweep,2006.0,Cruelty by Husband and Relatives,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kerala,2006.0,Cruelty by Husband and Relatives,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Andhra Pradesh,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,2006.0,Cruelty by Husband and Relatives,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Arunachal Pradesh,2006.0,Cruelty by Husband and Relatives,2.0,0.0,2.0,9.0,3.0,4.0,2.0,39.0,0.0,5.0,37.0,46.0
Assam,2006.0,Cruelty by Husband and Relatives,1496.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Bihar,2006.0,Cruelty by Husband and Relatives,2066.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Chandigarh,2006.0,Cruelty by Husband and Relatives,29.0,0.0,2.0,16.0,0.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Chhattisgarh,2006.0,Cruelty by Husband and Relatives,830.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Dadra & Nagar Haveli,2006.0,Cruelty by Husband and Relatives,8.0,0.0,2.0,10.0,0.0,5.0,1.0,36.0,0.0,2.0,34.0,44.0
Andaman & Nicobar Islands,2006.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daman & Diu,2006.0,Cruelty by Husband and Relatives,8.0,0.0,2.0,14.0,0.0,0.0,0.0,22.0,0.0,2.0,16.0,30.0
Goa,2006.0,Cruelty by Husband and Relatives,10.0,0.0,2.0,23.0,0.0,3.0,3.0,16.0,0.0,2.0,27.0,150.0
Gujarat,2006.0,Cruelty by Husband and Relatives,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Haryana,2006.0,Cruelty by Husband and Relatives,1872.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Himachal Pradesh,2006.0,Cruelty by Husband and Relatives,258.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Jammu & Kashmir,2006.0,Cruelty by Husband and Relatives,41.0,0.0,2.0,16.0,3.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Jharkhand,2006.0,Cruelty by Husband and Relatives,76.0,0.0,2.0,16.0,0.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Karnataka,2006.0,Cruelty by Husband and Relatives,3315.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Delhi,2006.0,Cruelty by Husband and Relatives,403.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Rajasthan,2008.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
Puducherry,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tamil Nadu,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odisha,2006.0,Dowry Deaths,424.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Nagaland,2006.0,Dowry Deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mizoram,2006.0,Dowry Deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meghalaya,2006.0,Dowry Deaths,0.0,0.0,0.0,2.0,0.0,3.0,1.0,8.0,0.0,0.0,6.0,8.0
Manipur,2006.0,Dowry Deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra,2006.0,Dowry Deaths,760.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Sikkim,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lakshadweep,2006.0,Dowry Deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerala,2006.0,Dowry Deaths,42.0,0.0,2.0,37.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Karnataka,2006.0,Dowry Deaths,541.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Jharkhand,2006.0,Dowry Deaths,424.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Jammu & Kashmir,2006.0,Dowry Deaths,4.0,0.0,2.0,13.0,0.0,4.333333333333333,1.0,16.0,0.0,4.0,27.0,88.0
Himachal Pradesh,2006.0,Dowry Deaths,12.0,0.0,2.0,13.0,1.0,5.0,4.0,16.0,0.0,2.0,27.0,94.0
Haryana,2006.0,Dowry Deaths,340.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Gujarat,2006.0,Dowry Deaths,105.0,0.0,2.0,16.0,5.0,6.0,3.0,16.0,0.0,2.0,27.0,67.0
Goa,2006.0,Dowry Deaths,8.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,2.0,20.0,21.0
Delhi,2006.0,Dowry Deaths,103.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Daman & Diu,2006.0,Dowry Deaths,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Dadra & Nagar Haveli,2006.0,Dowry Deaths,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.6666666666666665,3.0
Chhattisgarh,2006.0,Dowry Deaths,184.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Chandigarh,2006.0,Dowry Deaths,7.0,0.0,2.0,24.0,0.0,1.0,7.0,26.0,0.0,2.0,9.0,33.0
Bihar,2006.0,Dowry Deaths,1568.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Assam,2006.0,Dowry Deaths,45.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Arunachal Pradesh,2006.0,Dowry Deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andaman & Nicobar Islands,2006.0,Dowry Deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andaman & Nicobar Islands,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,2006.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,2006.0,Importation of Girls,3.0,0.0,2.0,23.0,1.0,3.0,3.0,29.0,0.0,4.0,10.0,33.0
Puducherry,2006.0,Dowry Deaths,4.0,0.0,2.0,9.0,6.0,4.0,2.0,18.0,0.0,2.0,19.0,28.0
Punjab,2006.0,Dowry Deaths,114.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Madhya Pradesh,2006.0,Dowry Deaths,1042.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Sikkim,2006.0,Dowry Deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tripura,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,2006.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,2006.0,Importation of Girls,25.0,0.0,0.0,15.0,0.0,3.0,0.0,1.0,0.0,2.0,11.0,26.0
